ligand_id	barrier_energy	original_line
PV-006227136114	29.353	PV-006227136114 29.353
PV-006227136115	30.33	PV-006227136115 30.330
PV-006227186149	26.711	PV-006227186149 26.711
PV-006227374815	25.518	PV-006227374815 25.518
PV-006227375698	28.438	PV-006227375698 28.438
PV-006227550835	26.401	PV-006227550835 26.401
PV-006227722062	26.404	PV-006227722062 26.404
PV-006228325826	27.338	PV-006228325826 27.338
PV-006228325827	30.276	PV-006228325827 30.276
PV-006228788394	25.058	PV-006228788394 25.058
PV-006228792106	26.943	PV-006228792106 26.943
PV-006229518210	28.654	PV-006229518210 28.654
PV-006229682643	26.584	PV-006229682643 26.584
PV-006229682644	30.535	PV-006229682644 30.535
PV-006229682645	28.995	PV-006229682645 28.995
PV-006229917620	30.917	PV-006229917620 30.917
PV-006230102493	32.064	PV-006230102493 32.064
PV-006230102494	25.263	PV-006230102494 25.263
PV-006230731687	29.905	PV-006230731687 29.905
PV-006231007354	30.512	PV-006231007354 30.512
PV-006231367063	29.263	PV-006231367063 29.263
PV-006231923260	29.975	PV-006231923260 29.975
PV-006232097031	31.294	PV-006232097031 31.294
PV-006233085921	26.165	PV-006233085921 26.165
PV-006233624793	26.603	PV-006233624793 26.603
PV-006233887679	30.856	PV-006233887679 30.856
PV-006234125467	31.355	PV-006234125467 31.355
PV-006234151074	30.165	PV-006234151074 30.165
PV-006234151075	30.025	PV-006234151075 30.025
PV-006234359270	30.16	PV-006234359270 30.160
PV-006234367000	29.401	PV-006234367000 29.401
PV-006234513913	29.308	PV-006234513913 29.308
PV-006234648142	32.06	PV-006234648142 32.060
PV-006235095944	26.409	PV-006235095944 26.409
PV-006236238102	28.338	PV-006236238102 28.338
PV-006236716838	26.525	PV-006236716838 26.525
PV-006237389576	29.131	PV-006237389576 29.131
PV-006237430969	30.521	PV-006237430969 30.521
PV-006237699102	30.877	PV-006237699102 30.877
PV-006237953488	26.708	PV-006237953488 26.708
PV-006238719168	30.362	PV-006238719168 30.362
PV-006238719169	26.374	PV-006238719169 26.374
PV-006238719170	27.068	PV-006238719170 27.068
PV-006240623200	30.642	PV-006240623200 30.642
PV-006240644877	25.7	PV-006240644877 25.700
PV-006240867224	26.844	PV-006240867224 26.844
PV-006241025674	30.668	PV-006241025674 30.668
PV-006241064196	27.661	PV-006241064196 27.661
PV-006241357765	31.245	PV-006241357765 31.245
PV-006241732370	31.4	PV-006241732370 31.400
PV-006308487466	28.757	PV-006308487466 28.757
PV-006308586233	29.764	PV-006308586233 29.764
PV-006308821796	29.072	PV-006308821796 29.072
PV-006309018106	31.304	PV-006309018106 31.304
PV-006309318606	29.252	PV-006309318606 29.252
PV-006309768526	29.532	PV-006309768526 29.532
PV-006309957612	28.797	PV-006309957612 28.797
PV-006310197110	30.649	PV-006310197110 30.649
PV-006310696796	30.537	PV-006310696796 30.537
PV-006310728264	28.033	PV-006310728264 28.033
PV-006310877863	30.92	PV-006310877863 30.920
PV-006311461916	26.436	PV-006311461916 26.436
PV-006311508693	26.337	PV-006311508693 26.337
PV-006312057599	28.899	PV-006312057599 28.899
PV-006312293502	29.181	PV-006312293502 29.181
PV-006312598494	26.528	PV-006312598494 26.528
PV-006313655039	31.863	PV-006313655039 31.863
PV-006313813437	30.224	PV-006313813437 30.224
PV-006313975544	30.465	PV-006313975544 30.465
PV-006314179393	28.912	PV-006314179393 28.912
PV-006314184073	31.372	PV-006314184073 31.372
PV-006314571029	29.053	PV-006314571029 29.053
PV-006314645240	29.625	PV-006314645240 29.625
PV-006314814146	27.388	PV-006314814146 27.388
PV-006315830072	25.874	PV-006315830072 25.874
PV-006316141239	30.84	PV-006316141239 30.840
PV-006316417350	26.417	PV-006316417350 26.417
PV-006316520060	27.954	PV-006316520060 27.954
PV-006318089111	31.863	PV-006318089111 31.863
PV-006318422975	29.613	PV-006318422975 29.613
PV-006318426352	30.822	PV-006318426352 30.822
PV-006318648614	29.333	PV-006318648614 29.333
PV-006318791656	30.58	PV-006318791656 30.580
PV-006318794257	29.161	PV-006318794257 29.161
PV-006318832206	29.289	PV-006318832206 29.289
PV-006318920631	31.668	PV-006318920631 31.668
PV-006319195559	27.593	PV-006319195559 27.593
PV-006319936667	28.498	PV-006319936667 28.498
PV-006320134741	29.586	PV-006320134741 29.586
PV-006320135185	31.651	PV-006320135185 31.651
PV-006320210589	30.726	PV-006320210589 30.726
PV-006320326456	31.137	PV-006320326456 31.137
PV-006320587707	26.303	PV-006320587707 26.303
PV-006320593236	29.715	PV-006320593236 29.715
PV-006320593237	28.86	PV-006320593237 28.860
PV-006320593238	29.701	PV-006320593238 29.701
PV-006321016515	26.27	PV-006321016515 26.270
PV-006321016516	26.354	PV-006321016516 26.354
PV-006321016517	31.723	PV-006321016517 31.723
PV-006321068091	30.038	PV-006321068091 30.038
PV-006321577207	29.266	PV-006321577207 29.266
PV-006321685515	32.13	PV-006321685515 32.130
PV-006322028771	30.612	PV-006322028771 30.612
PV-006322105562	30.97	PV-006322105562 30.970
PV-006322183838	26.673	PV-006322183838 26.673
PV-006322184459	30.17	PV-006322184459 30.170
PV-006322225193	31.226	PV-006322225193 31.226
PV-006322407989	26.921	PV-006322407989 26.921
PV-006322423210	29.349	PV-006322423210 29.349
PV-006322423211	29.85	PV-006322423211 29.850
PV-006322588878	32.512	PV-006322588878 32.512
PV-006322588879	27.223	PV-006322588879 27.223
PV-006322588880	31.094	PV-006322588880 31.094
PV-006322850504	27.26	PV-006322850504 27.260
PV-006323264064	26.098	PV-006323264064 26.098
PV-006323651216	28.422	PV-006323651216 28.422
PV-006323788554	26.4	PV-006323788554 26.400
PV-006323871926	28.903	PV-006323871926 28.903
PV-006323958696	29.968	PV-006323958696 29.968
PV-006324056411	29.218	PV-006324056411 29.218
PV-006324508988	30.433	PV-006324508988 30.433
PV-006324963903	30.909	PV-006324963903 30.909
PV-006325844952	28.843	PV-006325844952 28.843
PV-006326097176	26.089	PV-006326097176 26.089
PV-006326104869	32.168	PV-006326104869 32.168
PV-006327535709	27.736	PV-006327535709 27.736
PV-006327884901	31.21	PV-006327884901 31.210
PV-006327884902	29.807	PV-006327884902 29.807
PV-006328206428	28.485	PV-006328206428 28.485
PV-006328256016	27.911	PV-006328256016 27.911
PV-006328597195	25.98	PV-006328597195 25.980
PV-006328597196	30.2	PV-006328597196 30.200
PV-006328597197	27.897	PV-006328597197 27.897
PV-006328597198	26.129	PV-006328597198 26.129
PV-006328597201	28.571	PV-006328597201 28.571
PV-006328597202	29.923	PV-006328597202 29.923
PV-006328833499	30.562	PV-006328833499 30.562
PV-006328925069	28.297	PV-006328925069 28.297
PV-006329142040	28.884	PV-006329142040 28.884
PV-006329254803	28.985	PV-006329254803 28.985
PV-006329424972	26.914	PV-006329424972 26.914
PV-006329817137	30.471	PV-006329817137 30.471
PV-006330529497	28.463	PV-006330529497 28.463
PV-006331024687	30.096	PV-006331024687 30.096
PV-006331079992	31.024	PV-006331079992 31.024
PV-006331349922	31.368	PV-006331349922 31.368
PV-006331420862	29.064	PV-006331420862 29.064
PV-006331973346	30.848	PV-006331973346 30.848
PV-006332322833	27.8	PV-006332322833 27.800
PV-006284183273	29.749	PV-006284183273 29.749
PV-006284284485	29.566	PV-006284284485 29.566
PV-006284578465	26.486	PV-006284578465 26.486
PV-006284828043	28.349	PV-006284828043 28.349
PV-006285777561	29.943	PV-006285777561 29.943
PV-006285815845	30.315	PV-006285815845 30.315
PV-006286041237	29.653	PV-006286041237 29.653
PV-006286925824	30.511	PV-006286925824 30.511
PV-006287166301	29.552	PV-006287166301 29.552
PV-006287345442	32.302	PV-006287345442 32.302
PV-006287493433	29.684	PV-006287493433 29.684
PV-006287886728	30.202	PV-006287886728 30.202
PV-006287978505	26.368	PV-006287978505 26.368
PV-006288148694	31.159	PV-006288148694 31.159
PV-006288157450	26.828	PV-006288157450 26.828
PV-006288259353	28.625	PV-006288259353 28.625
PV-006288304712	30.683	PV-006288304712 30.683
PV-006288304713	29.143	PV-006288304713 29.143
PV-006288304714	29.127	PV-006288304714 29.127
PV-006288791714	32.033	PV-006288791714 32.033
PV-006289100833	26.035	PV-006289100833 26.035
PV-006290117078	28.427	PV-006290117078 28.427
PV-006290262386	31.68	PV-006290262386 31.680
PV-006290581288	27.041	PV-006290581288 27.041
PV-006290881891	25.252	PV-006290881891 25.252
PV-006291328879	30.327	PV-006291328879 30.327
PV-006291328880	25.861	PV-006291328880 25.861
PV-006291563027	29.238	PV-006291563027 29.238
PV-006291983767	30.594	PV-006291983767 30.594
PV-006292814399	27.312	PV-006292814399 27.312
PV-006293202431	30.394	PV-006293202431 30.394
PV-006293424767	27.769	PV-006293424767 27.769
PV-006293424768	30.856	PV-006293424768 30.856
PV-006293424769	26.504	PV-006293424769 26.504
PV-006293438615	30.979	PV-006293438615 30.979
PV-006293733410	30.674	PV-006293733410 30.674
PV-006293894302	29.554	PV-006293894302 29.554
PV-006294041630	29.561	PV-006294041630 29.561
PV-006294385355	26.94	PV-006294385355 26.940
PV-006294465757	29.063	PV-006294465757 29.063
PV-006294697041	31.248	PV-006294697041 31.248
PV-006294749695	30.795	PV-006294749695 30.795
PV-006294801008	29.319	PV-006294801008 29.319
PV-006294997939	31.108	PV-006294997939 31.108
PV-006294997940	28.582	PV-006294997940 28.582
PV-006294997941	28.966	PV-006294997941 28.966
PV-006295054464	28.208	PV-006295054464 28.208
PV-006295163352	30.229	PV-006295163352 30.229
PV-006295209489	30.895	PV-006295209489 30.895
PV-006295390080	27.061	PV-006295390080 27.061
PV-006295390081	26.757	PV-006295390081 26.757
PV-006295390082	31.953	PV-006295390082 31.953
PV-006295500908	29.136	PV-006295500908 29.136
PV-006296218572	30.75	PV-006296218572 30.750
PV-006296399575	25.578	PV-006296399575 25.578
PV-006297105941	28.565	PV-006297105941 28.565
PV-006297570752	30.408	PV-006297570752 30.408
PV-006298222586	28.652	PV-006298222586 28.652
PV-006298933912	31.365	PV-006298933912 31.365
PV-006298943808	27.688	PV-006298943808 27.688
PV-006299602110	28.255	PV-006299602110 28.255
PV-006299771102	29.262	PV-006299771102 29.262
PV-006299879867	25.904	PV-006299879867 25.904
PV-006300055403	31.43	PV-006300055403 31.430
PV-006300116879	29.391	PV-006300116879 29.391
PV-006300244825	30.423	PV-006300244825 30.423
PV-006301084031	28.351	PV-006301084031 28.351
PV-006301794001	28.567	PV-006301794001 28.567
PV-006302038201	29.269	PV-006302038201 29.269
PV-006302121007	28.625	PV-006302121007 28.625
PV-006302382063	26.182	PV-006302382063 26.182
PV-006302509587	26.582	PV-006302509587 26.582
PV-006302509588	29.146	PV-006302509588 29.146
PV-006302509589	29.828	PV-006302509589 29.828
PV-006302722444	29.013	PV-006302722444 29.013
PV-006302851267	25.795	PV-006302851267 25.795
PV-006303007303	26.335	PV-006303007303 26.335
PV-006303680590	29.611	PV-006303680590 29.611
PV-006304760371	29.927	PV-006304760371 29.927
PV-006304760372	28.781	PV-006304760372 28.781
PV-006304760373	30.435	PV-006304760373 30.435
PV-006305051285	32.035	PV-006305051285 32.035
PV-006305244768	30.355	PV-006305244768 30.355
PV-006305320986	29.943	PV-006305320986 29.943
PV-006305695985	30.92	PV-006305695985 30.920
PV-006306171873	29.847	PV-006306171873 29.847
PV-006306435069	31.785	PV-006306435069 31.785
PV-006306570482	30.994	PV-006306570482 30.994
PV-006306766524	27.487	PV-006306766524 27.487
PV-006306842591	26.803	PV-006306842591 26.803
PV-006307153254	28.649	PV-006307153254 28.649
PV-006307190707	28.896	PV-006307190707 28.896
PV-006307232690	28.545	PV-006307232690 28.545
PV-006307841525	30.114	PV-006307841525 30.114
PV-006308049256	30.76	PV-006308049256 30.760
PV-006308221913	30.209	PV-006308221913 30.209
PV-006308436880	29.214	PV-006308436880 29.214
PV-006308445851	28.978	PV-006308445851 28.978
PV-006308445852	26.771	PV-006308445852 26.771
PV-006308445853	30.998	PV-006308445853 30.998
PV-006394076951	30.093	PV-006394076951 30.093
PV-006394417519	30.568	PV-006394417519 30.568
PV-006394645738	29.691	PV-006394645738 29.691
PV-006394711252	28.565	PV-006394711252 28.565
PV-006395245838	26.083	PV-006395245838 26.083
PV-006395469107	29.078	PV-006395469107 29.078
PV-006395469108	31.866	PV-006395469108 31.866
PV-006395469109	30.619	PV-006395469109 30.619
PV-006395671235	29.496	PV-006395671235 29.496
PV-006396444733	29.494	PV-006396444733 29.494
PV-006396607936	29.758	PV-006396607936 29.758
PV-006396607937	29.357	PV-006396607937 29.357
PV-006396903859	30.738	PV-006396903859 30.738
PV-006397130831	28.725	PV-006397130831 28.725
PV-006397776581	29.108	PV-006397776581 29.108
PV-006397845191	27.972	PV-006397845191 27.972
PV-006398240868	31.229	PV-006398240868 31.229
PV-006398477479	30.417	PV-006398477479 30.417
PV-006398477480	27.335	PV-006398477480 27.335
PV-006398633950	30.062	PV-006398633950 30.062
PV-006398843011	29.422	PV-006398843011 29.422
PV-006399073577	29.922	PV-006399073577 29.922
PV-006399241792	29.323	PV-006399241792 29.323
PV-006399241793	30.063	PV-006399241793 30.063
PV-006399241794	27.473	PV-006399241794 27.473
PV-006399259584	31.256	PV-006399259584 31.256
PV-006399259585	30.052	PV-006399259585 30.052
PV-006399471062	26.056	PV-006399471062 26.056
PV-006399829775	27.005	PV-006399829775 27.005
PV-006399833707	31.518	PV-006399833707 31.518
PV-006400062785	28.66	PV-006400062785 28.660
PV-006400178919	30.372	PV-006400178919 30.372
PV-006400550999	27.728	PV-006400550999 27.728
PV-006400551001	26.215	PV-006400551001 26.215
PV-006401387996	27.161	PV-006401387996 27.161
PV-006401925109	28.821	PV-006401925109 28.821
PV-006401952731	29.126	PV-006401952731 29.126
PV-006401952732	30.371	PV-006401952732 30.371
PV-006402206415	29.663	PV-006402206415 29.663
PV-006402206416	29.003	PV-006402206416 29.003
PV-006402206417	28.991	PV-006402206417 28.991
PV-006402703268	26.942	PV-006402703268 26.942
PV-006403011659	28.683	PV-006403011659 28.683
PV-006403066185	30.606	PV-006403066185 30.606
PV-006403083417	29.285	PV-006403083417 29.285
PV-006403532105	29.211	PV-006403532105 29.211
PV-006403580566	31.318	PV-006403580566 31.318
PV-006403586385	30.625	PV-006403586385 30.625
PV-006403828057	28.689	PV-006403828057 28.689
PV-006403961491	30.168	PV-006403961491 30.168
PV-006404352760	30.424	PV-006404352760 30.424
PV-006404505209	28.837	PV-006404505209 28.837
PV-006404505210	26.532	PV-006404505210 26.532
PV-006404505211	28.953	PV-006404505211 28.953
PV-006404611790	26.822	PV-006404611790 26.822
PV-006404748288	28.901	PV-006404748288 28.901
PV-006404848233	30.916	PV-006404848233 30.916
PV-006405031544	28.528	PV-006405031544 28.528
PV-006405468071	31.185	PV-006405468071 31.185
PV-006405566797	27.392	PV-006405566797 27.392
PV-006405985020	31.592	PV-006405985020 31.592
PV-006405985021	29.47	PV-006405985021 29.470
PV-006406143882	29.873	PV-006406143882 29.873
PV-006406143883	27.288	PV-006406143883 27.288
PV-006406143884	29.466	PV-006406143884 29.466
PV-006406319338	25.638	PV-006406319338 25.638
PV-006406326419	30.267	PV-006406326419 30.267
PV-006406454365	25.908	PV-006406454365 25.908
PV-006406536783	28.643	PV-006406536783 28.643
PV-006406813455	26.48	PV-006406813455 26.480
PV-006407002888	30.29	PV-006407002888 30.290
PV-006407376084	29.321	PV-006407376084 29.321
PV-006407791744	29.433	PV-006407791744 29.433
PV-006407792697	25.91	PV-006407792697 25.910
PV-006407820250	28.862	PV-006407820250 28.862
PV-006407877237	29.264	PV-006407877237 29.264
PV-006407930398	27.473	PV-006407930398 27.473
PV-006408167327	30.768	PV-006408167327 30.768
PV-006408187616	31.198	PV-006408187616 31.198
PV-006408384886	30.205	PV-006408384886 30.205
PV-006408466460	30.182	PV-006408466460 30.182
PV-006408466722	28.828	PV-006408466722 28.828
PV-006408802779	29.425	PV-006408802779 29.425
PV-006408905865	29.943	PV-006408905865 29.943
PV-006408906815	31.745	PV-006408906815 31.745
PV-006409363203	32.224	PV-006409363203 32.224
PV-006409633393	29.547	PV-006409633393 29.547
PV-006409972889	29.836	PV-006409972889 29.836
PV-006409974302	29.237	PV-006409974302 29.237
PV-006410181776	29.887	PV-006410181776 29.887
PV-006410210468	29.315	PV-006410210468 29.315
PV-006410606079	31.025	PV-006410606079 31.025
PV-006410847092	28.67	PV-006410847092 28.670
PV-006411874693	28.852	PV-006411874693 28.852
PV-006412132076	30.163	PV-006412132076 30.163
PV-006412169233	26.291	PV-006412169233 26.291
PV-006412306180	29.135	PV-006412306180 29.135
PV-006412574185	28.297	PV-006412574185 28.297
PV-006412601470	30.268	PV-006412601470 30.268
PV-006242712581	30.044	PV-006242712581 30.044
PV-006242770241	25.802	PV-006242770241 25.802
PV-006242953726	28.047	PV-006242953726 28.047
PV-006242953727	26.5	PV-006242953727 26.500
PV-006243247885	31.259	PV-006243247885 31.259
PV-006243247886	30.711	PV-006243247886 30.711
PV-006243247887	29.676	PV-006243247887 29.676
PV-006243949636	27.149	PV-006243949636 27.149
PV-006244294173	30.208	PV-006244294173 30.208
PV-006244388108	29.658	PV-006244388108 29.658
PV-006245484290	26.492	PV-006245484290 26.492
PV-006245724851	29.193	PV-006245724851 29.193
PV-006245814706	26.095	PV-006245814706 26.095
PV-006246100690	30.901	PV-006246100690 30.901
PV-006246170117	26.174	PV-006246170117 26.174
PV-006246199658	26.45	PV-006246199658 26.450
PV-006246844992	26.155	PV-006246844992 26.155
PV-006246936678	29.521	PV-006246936678 29.521
PV-006247047613	29.502	PV-006247047613 29.502
PV-006247502647	27.219	PV-006247502647 27.219
PV-006247573678	26.178	PV-006247573678 26.178
PV-006247986347	30.26	PV-006247986347 30.260
PV-006248063745	29.263	PV-006248063745 29.263
PV-006248065693	30.824	PV-006248065693 30.824
PV-006248095983	30.244	PV-006248095983 30.244
PV-006248749873	27.576	PV-006248749873 27.576
PV-006248749874	27.926	PV-006248749874 27.926
PV-006248749875	26.641	PV-006248749875 26.641
PV-006248965333	29.23	PV-006248965333 29.230
PV-006249390844	29.241	PV-006249390844 29.241
PV-006249734675	28.319	PV-006249734675 28.319
PV-006249952853	26.93	PV-006249952853 26.930
PV-006250285347	29.579	PV-006250285347 29.579
PV-006250285348	29.201	PV-006250285348 29.201
PV-006250285349	29.423	PV-006250285349 29.423
PV-006250527649	30.218	PV-006250527649 30.218
PV-006251052962	28.7	PV-006251052962 28.700
PV-006251217943	29.641	PV-006251217943 29.641
PV-006251316244	27.567	PV-006251316244 27.567
PV-006251316245	32.102	PV-006251316245 32.102
PV-006251570113	31.121	PV-006251570113 31.121
PV-006252097579	29.613	PV-006252097579 29.613
PV-006252248344	29.896	PV-006252248344 29.896
PV-006253341358	30.776	PV-006253341358 30.776
PV-006253341359	29.952	PV-006253341359 29.952
PV-006253341360	29.981	PV-006253341360 29.981
PV-006253964561	29.315	PV-006253964561 29.315
PV-006253964562	30.362	PV-006253964562 30.362
PV-006253964563	29.673	PV-006253964563 29.673
PV-006254176695	31.848	PV-006254176695 31.848
PV-006254176696	29.362	PV-006254176696 29.362
